year,province,hh_size,income,value,unit,attribute,source
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"1,500 - 3,000 บาท",.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"3,001 - 5,000 บาท",.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"5,001 - 10,000 บาท",2.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"10,001 - 15,000 บาท",12.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"15,001 - 30,000 บาท",36.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"30,001 - 50,000 บาท",25.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"50,001 - 100,000 บาท",17.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"มากกว่า 100,000 บาท",4.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"500 - 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"1,501 - 3,000 บาท",.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"3,001 - 5,000 บาท",1.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"5,001 - 10,000 บาท",19.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"10,001 - 15,000 บาท",29.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"15,001 - 30,000 บาท",36.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"30,001 - 50,000 บาท",9.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"50,001 - 100,000 บาท",2.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รวมทั้งสิ้น,"มากกว่า 100,000 บาท",.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,"ขนาดของครัวเรือน 1 - 2 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,"ขนาดของครัวเรือน 1 - 2 คน","ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
